,Model,label,raw,block,canon,difficulty_score,normal_mean,expert_mean,average_mean,mean_diff_normed,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,expert_1,expert_2
1799,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),chair,Chair,24,Chair,0.6122911911027547,3.5714285714285716,5.0,4.285714285714286,1.6616091809881943,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0
1800,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),hammer,Hammer,25,Chair,0.5452904006405492,1.0,1.5,1.25,0.5683869991993135,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0
1801,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),flag,Flag,26,Flag,0.5048827596669067,4.333333333333333,5.0,4.666666666666666,2.3105471215544355,5.0,1.0,5.0,5.0,5.0,5.0,,5.0,5.0
1802,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),ladder,Ladder,27,Door,0.6329439046769518,1.0,1.0,1.0,0.36705609532304817,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1803,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),eyeglasses,Eyeglasses,28,Glasses,0.6597435356665721,3.5,5.0,4.25,1.4460899734170687,3.0,4.0,2.0,5.0,3.0,4.0,,5.0,5.0
1804,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),hard drive,Hard drive,29,Shovel,0.5969217655525534,1.2,1.0,1.1,0.4433860578921913,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0
1805,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),hd monogram,HD monogram,30,Fish bones,0.7482943265112354,3.2,1.0,2.1,0.5285819143264057,5.0,2.0,1.0,4.0,4.0,,,1.0,1.0
1806,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),anchor,Anchor,31,Balloon,0.7324644726199256,1.1666666666666667,1.5,1.3333333333333335,0.35671403650676586,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0
1807,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),wine glass,Wine glass,32,Goblet,0.6384694570046723,5.0,5.0,5.0,1.8076527149766386,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0
1808,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),golf club,Golf club,33,Plunger,0.6658658756083077,1.0,1.5,1.25,0.4176676554896154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
1809,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),owl,Owl,34,Bow tie - Owl,0.6572361578806541,1.5,2.0,1.75,0.5998367237088552,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,1.0
1810,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),owl face,Owl face,35,Bow tie - Owl,0.6634528351709783,1.8333333333333333,3.5,2.6666666666666665,0.8974591062107244,2.0,1.0,2.0,3.0,2.0,1.0,,5.0,2.0
1811,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),anchor,Anchor,36,Broom,0.5772467939690892,2.0,4.0,3.0,1.2682596180927326,1.0,1.0,2.0,3.0,2.0,3.0,,5.0,3.0
1812,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),stick figure,Stick figure,37,Clubs symbol,0.6776882472823819,1.3333333333333333,1.5,1.4166666666666665,0.45660831634995896,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0
1813,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),clover,Clover,38,Clubs symbol - Ice cream,0.5910450288294253,1.0,2.5,1.75,0.7156711995485057,1.0,1.0,1.0,1.0,,,,2.0,3.0
1814,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),butterfly,Butterfly,39,Clubs symbol - Ice cream,0.6294757245258944,1.0,1.0,1.0,0.3705242754741056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1815,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),rectangle,Rectangle,40,Mug,0.6494578485259365,2.2,1.0,1.6,0.5608674423585017,2.0,1.0,3.0,2.0,3.0,,,1.0,1.0
1816,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),coffee mug,Coffee mug,41,Mug,0.6527248385613104,5.0,5.0,5.0,1.7363758071934483,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
1817,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),tic-tac-toe,Tic-tac-toe,42,Window - Grid,0.4461387803125867,2.3333333333333335,1.5,1.9166666666666667,1.061567337734209,3.0,2.0,4.0,3.0,1.0,1.0,,1.0,2.0
1818,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),power symbol,Power symbol,43,Mouse,0.7158409820449328,2.2,1.0,1.6,0.45465442872810746,1.0,2.0,3.0,4.0,1.0,,,1.0,1.0
1819,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),dollar sign,Dollar sign,44,Computer Mouse,0.7324056829010255,1.1666666666666667,1.0,1.0833333333333335,0.2898938435238891,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0
1820,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),clock,clock,45,Clock,0.5855004902475762,4.666666666666667,5.0,4.833333333333334,2.003414297136715,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0
1821,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),number 8,number 8,46,Lightbulb - Ice Cream,0.7069768704241428,1.0,1.0,1.0,0.2930231295758572,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1822,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),anchor,Anchor,47,Computer Mouse,0.8511684216890806,1.5,1.0,1.25,0.18603947288864928,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0
1823,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),capital t,Capital T,48,Letter T,0.6196442811846602,4.75,5.0,4.875,1.8542341292247815,4.0,5.0,5.0,5.0,,,,5.0,5.0
1824,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),owl face,Owl face,49,Heart,0.5711914979083924,1.2,1.0,1.1,0.47168935230076836,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0
1825,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),anchor,Anchor,50,Stick Figure,0.6767454424369007,1.1666666666666667,1.0,1.0833333333333335,0.35019243736002426,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0
1826,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),key,Key,51,Television,0.6344956971999075,1.0,1.0,1.0,0.3655043028000925,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1827,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),capital f,Capital F,52,Letter F,0.6853657836486973,4.6,5.0,4.8,1.510244238486253,4.0,5.0,5.0,4.0,5.0,,,5.0,5.0
1828,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),key,Key,53,Sailboat,0.6746837943221582,1.1666666666666667,1.0,1.0833333333333335,0.3524258894843287,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0
1829,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),fishing hook,Fishing hook,54,Music Note,0.5702566768448688,1.2,2.0,1.6,0.6875893170482099,2.0,1.0,1.0,1.0,1.0,,,1.0,3.0
1830,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),table lamp,Table lamp,55,Yield Sign - Martini Glass,0.5813663731940197,3.1666666666666665,3.5,3.333333333333333,1.3954454226866007,2.0,2.0,4.0,3.0,5.0,3.0,,3.0,4.0
1831,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),letter k,letter k,56,Clock,0.5874327098174441,1.0,1.0,1.0,0.4125672901825559,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
1832,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),letter z,Letter Z,57,Hourglass,0.4898972947782638,1.75,1.0,1.375,0.7013912196798873,1.0,2.0,3.0,1.0,,,,1.0,1.0
1833,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),umbrella,Umbrella,58,Umbrella,0.4292901565322177,4.833333333333333,5.0,4.916666666666666,2.805990063716596,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0
1834,OpenAI: o3 w/ GPT-image-1 - Multiple Context - High Reasoning (2025-07-24),house,House,59,Pine tree,0.5752668834094511,1.3333333333333333,1.0,1.1666666666666665,0.49552196935564036,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0
1835,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),ladder,Ladder,1,Ladder,0.4751185628015861,5.0,5.0,5.0,2.6244071859920695,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
1836,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),ladder,Ladder,2,Ladder,0.6610531487654556,4.5,5.0,4.75,1.6099975433640858,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,5.0
1837,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),eyeglasses,Eyeglasses,3,Glasses,0.6845673981674806,2.0,5.0,3.5,1.104014106413818,2.0,2.0,3.0,1.0,2.0,,,5.0,5.0
1838,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),glasses,Glasses,4,Glasses,0.5468725449723439,1.8333333333333333,4.5,3.1666666666666665,1.4349036075875774,1.0,3.0,1.0,3.0,2.0,1.0,,5.0,4.0
1839,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),eyeglasses,Eyeglasses,5,Glasses,0.5451123909099757,2.2,5.0,3.6,1.6375953927240876,3.0,2.0,2.0,1.0,3.0,,,5.0,5.0
1840,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),owl,Owl,6,Glasses,0.6296458064862441,1.5,3.0,2.25,0.8332969354059507,3.0,2.0,1.0,1.0,1.0,1.0,,3.0,3.0
1841,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),pine tree,Pine tree,7,Pine Tree,0.5548532022011824,3.0,4.5,3.75,1.669300491745566,2.0,2.0,4.0,3.0,4.0,,,4.0,5.0
1842,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),butterfly,Butterfly,8,Butterfly,0.6411043581205884,3.3333333333333335,5.0,4.166666666666667,1.4953985078308818,3.0,3.0,5.0,3.0,4.0,2.0,,5.0,5.0
1843,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),butterfly,Butterfly,9,Butterfly,0.6425347026663212,3.2,5.0,4.1,1.465607719068083,2.0,4.0,1.0,5.0,4.0,,,5.0,5.0
1844,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),hair comb,Hair comb,10,Comb - Pitchfork,0.6756697358651155,1.8,3.0,2.4,0.7783926339237228,1.0,2.0,3.0,2.0,1.0,,,2.0,4.0
1845,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),trident,Trident,11,Comb - Pitchfork,0.6226273261756372,4.5,5.0,4.75,1.7925202006657233,4.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0
1846,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),wine glass,Wine glass,12,Goblet,0.6350097299355925,4.833333333333333,5.0,4.916666666666666,1.794535494483337,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0
1847,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),letter t,Letter T,13,Goblet,0.6759272535859652,1.0,1.0,1.0,0.32407274641403483,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1848,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),horseshoe magnet,Horseshoe magnet,14,Computer Mouse,0.7418457479906454,1.3333333333333333,2.5,1.9166666666666665,0.4947956496845963,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0
1849,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),house,house,15,House,0.5604145691220367,3.6666666666666665,4.5,4.083333333333333,1.7949738427516835,3.0,5.0,4.0,3.0,3.0,4.0,,5.0,4.0
1850,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),house,House,60,House,0.5476538878373272,3.5,5.0,4.25,1.9224709766913595,4.0,4.0,4.0,2.0,4.0,3.0,,5.0,5.0
1851,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),ice cream,Ice cream,16,Ice cream,0.5213069155657604,4.8,5.0,4.9,2.3455961137277743,5.0,5.0,5.0,4.0,5.0,,,5.0,5.0
1852,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),shield,Shield,17,Ice cream,0.6339653089357414,1.5,2.5,2.0,0.7320693821285171,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,4.0
1853,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),keyhole,keyhole,18,Ice cream,0.6847597069012321,1.5714285714285714,2.0,1.7857142857142856,0.5629290948192284,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0
1854,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),keyhole,Keyhole,20,Crystal ball - Person Outline,0.6219390375192231,2.0,3.5,2.75,1.0396676468221364,2.0,4.0,1.0,1.0,2.0,2.0,,5.0,2.0
1855,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),snowman,Snowman,21,Crystal ball - Person Outline,0.7380031106155932,2.1666666666666665,3.0,2.583333333333333,0.6768252975763841,2.0,4.0,2.0,2.0,1.0,2.0,,3.0,3.0
1856,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),fish,Fish,22,Fish,0.7208342020855323,1.8333333333333333,3.5,2.6666666666666665,0.7444421277719139,2.0,3.0,1.0,2.0,1.0,2.0,,3.0,4.0
1857,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),magnifying glass,Magnifying glass,23,Lollipop,0.6343711397762843,2.5714285714285716,3.5,3.0357142857142856,1.1099447542505654,1.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0
1858,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),hammer,Hammer,24,Chair,0.6122911911027547,1.3333333333333333,1.5,1.4166666666666665,0.5492541459377642,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0
1859,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),chair,Chair,25,Chair,0.5452904006405492,3.2857142857142856,5.0,4.142857142857142,1.8837969116320101,2.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0
1860,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),arrow,Arrow,26,Flag,0.5048827596669067,1.8333333333333333,2.0,1.9166666666666665,0.9489747106384289,3.0,1.0,1.0,2.0,3.0,1.0,,1.0,3.0
1861,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),door frame,Door frame,27,Door,0.6329439046769518,3.8,5.0,4.4,1.615046819421412,3.0,5.0,2.0,4.0,5.0,,,5.0,5.0
1862,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),binoculars,Binoculars,28,Glasses,0.6597435356665721,2.0,3.5,2.75,0.9357052769169268,1.0,2.0,3.0,2.0,2.0,,,3.0,4.0
1863,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),anchor,Anchor,29,Shovel,0.5969217655525534,2.3333333333333335,3.0,2.666666666666667,1.0748752918598579,1.0,1.0,2.0,4.0,5.0,1.0,,3.0,3.0
1864,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),hd icon,HD icon,30,Fish bones,0.7482943265112354,3.2,1.0,2.1,0.5285819143264057,2.0,3.0,5.0,2.0,4.0,,,1.0,1.0
1865,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),anchor,Anchor,31,Balloon,0.7324644726199256,1.1666666666666667,1.5,1.3333333333333335,0.35671403650676586,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0
1866,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),wine glass,Wine glass,32,Goblet,0.6384694570046723,5.0,5.0,5.0,1.8076527149766386,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0
1867,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),power button,Power button,33,Plunger,0.6658658756083077,1.5714285714285714,1.5,1.5357142857142856,0.513134548172956,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
1868,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),eyeglasses,Eyeglasses,34,Bow tie - Owl,0.6572361578806541,2.2,1.5,1.85,0.6341131079207899,2.0,2.0,2.0,1.0,4.0,,,1.0,2.0
1869,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),owl face,owl face,35,Bow tie - Owl,0.6634528351709783,1.8333333333333333,3.5,2.6666666666666665,0.8974591062107244,2.0,1.0,2.0,3.0,2.0,1.0,,5.0,2.0
1870,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),tuning fork,tuning fork,36,Broom,0.5772467939690892,2.8333333333333335,2.5,2.666666666666667,1.1273418827490957,4.0,4.0,2.0,3.0,2.0,2.0,,1.0,4.0
1871,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),stick figure,stick figure,37,Clubs symbol,0.6776882472823819,1.3333333333333333,1.5,1.4166666666666665,0.45660831634995896,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0
1872,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),shamrock,Shamrock,38,Clubs symbol - Ice cream,0.5910450288294253,1.8333333333333333,2.0,1.9166666666666665,0.7838303614102681,2.0,1.0,1.0,3.0,3.0,1.0,,2.0,2.0
1873,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),owl face,Owl face,39,Clubs symbol - Ice cream,0.6294757245258944,1.75,1.5,1.625,0.6021019476454216,2.0,1.0,2.0,2.0,,,,1.0,2.0
1874,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),coffee mug,Coffee mug,40,Mug,0.6494578485259365,4.142857142857143,5.0,4.571428571428571,1.602478406738576,4.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0
1875,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),door,Door,41,Mug,0.6527248385613104,1.0,1.5,1.25,0.4340939517983621,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0
1876,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),grid,Grid,42,Window - Grid,0.4461387803125867,4.0,5.0,4.5,2.49237548859336,4.0,5.0,5.0,4.0,3.0,3.0,,5.0,5.0
1877,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),power button,Power button,43,Mouse,0.7158409820449328,2.8333333333333335,1.0,1.9166666666666667,0.544638117747212,4.0,3.0,2.0,3.0,2.0,3.0,,1.0,1.0
1878,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),dollar sign,Dollar sign,44,Computer Mouse,0.7324056829010255,1.1666666666666667,1.0,1.0833333333333335,0.2898938435238891,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0
1879,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),magnifying glass,Magnifying glass,45,Clock,0.5855004902475762,1.0,1.0,1.0,0.4144995097524238,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1880,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),number 8,number 8,46,Lightbulb - Ice Cream,0.7069768704241428,1.0,1.0,1.0,0.2930231295758572,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1881,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),dollar sign,Dollar sign,47,Computer Mouse,0.8511684216890806,1.3333333333333333,1.0,1.1666666666666665,0.1736368413627393,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0
1882,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),inverted t,Inverted T,48,Letter T,0.6196442811846602,1.3333333333333333,1.0,1.1666666666666665,0.44374833861789637,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0
1883,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),owl,Owl,49,Heart,0.5711914979083924,1.1428571428571428,2.0,1.5714285714285714,0.6738419318582405,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0
1884,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),stick figure,Stick figure,50,Stick Figure,0.6767454424369007,4.833333333333333,5.0,4.916666666666666,1.5893349080185712,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0
1885,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),wheelbarrow,Wheelbarrow,51,Television,0.6344956971999075,1.1666666666666667,1.5,1.3333333333333335,0.48733907040012336,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0
1886,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),letter f,Letter F,52,Letter F,0.6853657836486973,5.0,5.0,5.0,1.5731710817565137,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1887,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),sailboat,Sailboat,53,Sailboat,0.6746837943221582,4.833333333333333,5.0,4.916666666666666,1.599471344582722,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0
1888,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),treble clef,Treble clef,54,Music Note,0.5702566768448688,2.6,1.0,1.8,0.7735379816792362,3.0,1.0,1.0,4.0,4.0,,,1.0,1.0
1889,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),down arrow,Down arrow,55,Yield Sign - Martini Glass,0.5813663731940197,1.2,1.5,1.35,0.5651553961880734,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0
1890,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),letter k,letter k,56,Clock,0.5874327098174441,1.0,1.0,1.0,0.4125672901825559,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
1891,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),capital z,Capital Z,57,Hourglass,0.4898972947782638,1.4,1.0,1.2,0.6121232462660834,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0
1892,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),umbrella,Umbrella,58,Umbrella,0.4292901565322177,4.833333333333333,5.0,4.916666666666666,2.805990063716596,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0
1893,OpenAI: o3 w/ GPT-image-1 - Multiple Context - Med Reasoning (2025-07-14),house,House,59,Pine tree,0.5752668834094511,1.3333333333333333,1.0,1.1666666666666665,0.49552196935564036,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0
1894,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),ladder,Ladder,1,Ladder,0.4751185628015861,5.0,5.0,5.0,2.6244071859920695,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
1895,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),ladder,Ladder,2,Ladder,0.6610531487654556,4.5,5.0,4.75,1.6099975433640858,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,5.0
1896,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),glasses,Glasses,3,Glasses,0.6845673981674806,2.8333333333333335,5.0,3.916666666666667,1.235444357177368,2.0,2.0,4.0,2.0,5.0,2.0,,5.0,5.0
1897,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),heart,heart,4,Glasses,0.5468725449723439,1.0,1.0,1.0,0.45312745502765606,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1898,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),handcuffs,Handcuffs,5,Glasses,0.5451123909099757,1.8333333333333333,1.5,1.6666666666666665,0.7581460151500405,4.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0
1899,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),handcuffs,Handcuffs,6,Glasses,0.6296458064862441,2.5,1.5,2.0,0.7407083870275117,2.0,4.0,2.0,2.0,3.0,2.0,,1.0,2.0
1900,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),arrow,arrow,7,Pine Tree,0.5548532022011824,4.333333333333333,4.5,4.416666666666666,1.966065023611444,5.0,3.0,4.0,5.0,5.0,4.0,,5.0,4.0
1901,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),caduceus,Caduceus,8,Butterfly,0.6411043581205884,1.0,2.0,1.5,0.5383434628191174,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0
1902,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),candlestick,Candlestick,9,Butterfly,0.6425347026663212,1.0,1.0,1.0,0.3574652973336788,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
1903,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),comb,Comb,10,Comb - Pitchfork,0.6756697358651155,1.2,3.0,2.1,0.6810935546832575,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0
1904,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),trident,Trident,11,Comb - Pitchfork,0.6226273261756372,4.5,5.0,4.75,1.7925202006657233,4.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0
1905,OpenAI: o4-mini - Multiple Context - High Reasoning (2025-07-21),wine glass,Wine glass,12,Goblet,0.6350097299355925,4.833333333333333,5.0,4.916666666666666,1.794535494483337,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0
